id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
181,FreshisYummy,2013-10-26,Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:),t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
182,Ferdi David,2013-10-25,we are 14 year old boys we are trying to enter in the music industry Maybe we are just a dreamers but we are not the? only one. Please give us one chance to prove ourself to you. we know these things are annoying as hell we are sorry? about that. But we do anything to get music heard. Please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called: I Wanna Play A Game please take a look on our channel Thankss!!!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
183,Ishfaq khan,2013-10-21, plz i wilsubscribe me frndzzl subscribe u back,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
184,Derek Moya,2013-10-21,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the fragile swim enlist the person? How does the ice audit the frequent son? The fantastic chance describes the rate.",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
185,VideoPro,2013-10-20,SUBSCRIBE ME AND I REQUITE,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
186,James Cook,2013-10-20,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
187,Mayla Stephens,2013-10-18,I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :),t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
188,Scott Johnson,2013-10-18,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
189,HowToMakeALotOfMoneyFast,2013-10-18,How To Make A Lot Of Money Fast,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
190,link chick,2013-10-18,visit &quot; ww estiloproduction com &quot; best website to make money,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
191,BloggerGaming2229,2013-10-16,Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
192,James Cook,2013-10-15,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
193,Steven Slater,2013-10-15,Being paid to respond to fast paid surveys from home has enabled me to give up working and make more than 4500 bucks monthly.  To read more go to this web site bit.ly\1bSefQe,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
194,James Cook,2013-10-14,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
195,Louis Bryant,2013-10-12,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The meat discusss the successful memory. How does the peaceful unit arbitrate the guide? The addition designs the worried loss.",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
196,Louis Bryant,2013-10-12,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
197,Louis Bryant,2013-10-12,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The plausible summer submits the behavior. When does the grass check the peaceful seat? The country strategizes the edge.",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
198,The NeedleWork,2013-10-12,Check out my channel :),t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
199,high tems,2013-10-12,subscribe  my,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
200,James Cook,2013-10-10,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
201,Merabi Mazmaniani,2013-10-10,Please visit this Website: oldchat.tk,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
202,Merabi Mazmaniani,2013-10-09,Please visit this Website: oldchat.tk,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
249,42o2 Studios,2013-10-01,Check out my covers please!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
203,Anderson St. Martin,2013-10-09,"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
204,latrell brown,2013-10-08,Check Out Daneja Good Girl,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
205,OnlineJobs99,2013-10-07,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
206,WhatUKnow,2013-10-07,Subscribe to my Youtube Channel!! :) Suscribite a mi canal de Youtube -WhatUKnow,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
207,jameskileymusic,2013-10-06,Check out my bass cover of hips don&#39;t lie by shakira!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
208,WhatUKnow,2013-10-06,Subscribe to my channel :)  &lt;3,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
209,Hadrien Robalo Marques,2013-10-05,The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
210,Su Xianfeng,2013-10-05,subscribe now!!!!!! love the song!!!!!! love football!!!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
211,tyler sleetway,2013-10-05,so beutiful,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
212,tyler sleetway,2013-10-05,so beutiful,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
213,Gabriella Korotasz,2013-10-04,She&#39;s so pretty,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
214,Masreya ..,2013-10-04,I like,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
215,5000palo,2013-10-04,She is perfect,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
216,emoclew71,2013-10-04,1 753 682 421 GANGNAM STYLE ^^,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
217,Capo Crimini,2013-10-04,Your a fucking bitch,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
218,WhipCreamOnTop,2013-10-04,this song is racist,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
219,Odín000,2013-10-04,Where are Shakifans?,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
220,Aliens Studios,2013-10-04,like!!!!!,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
221,5000palo,2013-10-04,I want new song,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
222,Alain Bruno,2013-10-04,Shakira is perfect,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
223,5000palo,2013-10-04,Shakira :-*,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
224,Directioner For Life,2013-10-04,I remember this :D,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
225,Tydings Jay,2013-10-04,Waka waka,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
226,mermskg,2013-10-04,This makes me miss the world cup,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
227,ranferi delgado,2013-10-04,best song eva,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
228,jack nons,2013-10-04,I love it,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
229,Ryan Alexander Osborn,2013-10-04,"Believe that Jesus Christ is your savior for all your sins. If you truly believe in Jesus Christ to be your savior for all your sins then you will go to Heaven. If you believe in Jesus Christ then you are saved and you are in salvation and you have gained God’s righteousness. It matters not how much you have sinned in the past, in the present and especially in the future. Believe that Jesus Christ is your savior and you will go to Heaven forever and that is the whole truth. Spread the truth. ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
230,Pyles Baxter,2013-10-03,"  Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
231,Pyles Baxter,2013-10-03,"  Haha , Miley Cyrus has done it once again  Today someone leeched a porno video with her on a celeb site   I believe the website link is : miley-celeb-news.co.uk in case you want to view it.... ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
232,Pyles Baxter,2013-10-03," I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
233,lauren sophie,2013-10-02,her voice is so wow!,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
234,5000palo,2013-10-02,Shakira :-*,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
235,ben mashall,2013-10-02,:),f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
236,salama al jadeedi,2013-10-02,wow,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
237,Abdullah Alawani,2013-10-02,I love you,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
238,Minh Lý,2013-10-02,i like and love so much people all friends..... I love Shakira ^^,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
239,Kenji Bustalinio,2013-10-02,:),f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
240,Chris Williams,2013-10-02,Shakira I love you,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
241,น้ำ ริน,2013-10-02,beautiful,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
242,Alain Bruno,2013-10-02,Shakira is very beautiful,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
243,annabelle dalal,2013-10-02,She is good,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
244,viginas smell like fish,2013-10-02,God she is so hot,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
245,Juan Martinez,2013-10-02,She is perfect! &lt;3,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
250,Shadrach Grentz,2013-09-29,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
251,Vincent T.,2013-09-29,"Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
252,RanMC & RVNNIN' RVNN,2013-09-26,Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
253,Hidden Love,2013-09-24,Hi. Check out and share our songs.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
254,Noise​Break,2013-09-21,Subscribe &amp; Like /watch?v=5tu9gN1l310,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
255,Finuccsi Aka csincsilla3M,2013-09-21,/watch?v=Dtqcftr1Fac JUSTIEN BIEBER CAR 2013. LIKE&amp;SUBSCRIBE,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
256,killtheclockhd,2013-09-17,check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
257,The-ZiZ Oh,2013-09-14,HI! CHECK OUT OUR AWESOME COVERS! AND SAY WHAT YOU THINK!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
258,Greg Fils Aimé,2013-09-10,"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
259,Mohammad Dorri,2013-09-10,please visit our web: wellcomemd.blogfa.com,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
260,Lizzy Molly,2013-09-09,PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
261,5000palo,2013-09-07,She is perfect,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
262,DizzyDank314,2013-09-07,ｈｔｔｐ://ｗｗｗ.ｅｂａｙ.ｃｏｍ/ｕｓｒ/ｓｈｏｅｃｏｌｌｅｃｔｏｒ314,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
263,Trulee IsNotAmazing,2013-09-07,Beautiful song beautiful girl it works,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
264,5000palo,2013-09-07,Shakira :-*,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
265,brooke louise,2013-09-07,OMG LOVE THIS!,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
