id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
202,Dovydas Baranauskas,2014-11-07,https://www.tsu.co/Aseris get money here !﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
203,전광용,2014-11-07,Fantastic!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
204,sagar basnet,2014-11-07,The population of world is more than 7 billion﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
205,Vitor Belliny,2014-11-07,2.126.521.750  views!!!!!!!!!!!!!!!!!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
206,Gianpaolo T,2014-11-07,Wow 23 min ago﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
207,josson 64,2014-11-07,SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
208,Isuzu,2014-11-07,P E A C E  &amp;  L O V E  ! !﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
209,jayson calzado,2014-11-07,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
210,O sábio das 7 eras,2014-11-07,Please friend read my book and repass: http://www.4shared.com/web/preview/pdf/CjFofTxeba?﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
211,Pro Video,2014-11-07,subscribe to me :) ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
212,Vepi road to TIx,2014-11-07,Still the best. :D﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
213,Bert Dionne,2014-11-07,The most liked video on YouTube...﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
214,no honesty,2014-11-07,Still watching this 2 years later? ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
215,LaunchPad Mad,2014-11-07,"Hello! I''m kind of new to Youtube, And soon i''m soon going to be making  Launchpad Video''s! :D I would really appreciate if i got some subs before i  started so that people can spot me easily! I dont really care about hate  comments so dont bother -_-﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
216,Aj Riberal,2014-11-07,"Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
217,SRK FAN,2014-11-07,2 Billion Views For This Piece Of Shit... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
218,Ben Stalker,2014-11-07,GANGMAN STY- *D-D-D-D-D-D--DROP THE BASS!!*﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
219,xxxTheMikeTxxx,2014-11-07,Will this song ever reach 7 Billion Views?﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
220,Kemal Kurtoglu,2014-11-07,"Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
221,ahmed khalifa,2014-11-07,"Hello all 29.24% earth population of the world, hope your having a great  day :)﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
222,Adele Lupei,2014-11-07,Is this the video that started the whole got my dick stuck in an elevator  excuse thing? ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
223,Daniel Istrati,2014-11-07,Can anyone sub to my channel? :D﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
224,Stronzo Chicheritr,2014-11-07,prehistoric song..has been﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
225,none dies virgin life fucks us all,2014-11-07,You think you're smart?        Headbutt your face.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
226,JakeFrostMiner Palanca,2014-11-07,DISLIKE.. Now one knows REAL music - ex. Enimen ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
227,Tee Tee,2014-11-07,Loool nice song funny how no one understands (me) and we love it﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
228,Oopsthenameistoolong Oh well,2014-11-07,Like if you came here too see how many views this song has.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
229,witsnow roxiie,2014-11-07,We pray for you Little Psy ♡﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
230,johan gade,2014-11-07,"''Little Psy, only 5 months left.. Tumor in the head :( WE WILL MISS U &lt;3﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
231,2666playboy,2014-11-07, Follow me on Instagram. _chris_cz  ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
232,Melissa Harmon,2014-11-07,how is this shit still relevant ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
233,Eddie Murphy,2014-11-07,LOL this shit never gets old﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
234,Alucard Hellsing,2014-11-07,What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) )﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
235,John Plaatt,2014-11-07,On 0:02 u can see the camera man on his glasses....﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
236,YOU ARE NOW WASTING SECONDS OF YOUR LIFE BY READING THIS LONG STUPID NAME WHICH MAKES NO SENSE!,2014-11-07,this comment is wrong﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
237,juanmanuel cespedes,2014-11-07,i hate this music. fucking singer and every koean chainise ana US sucks me dick.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
238,Kirill Nazarethian,2014-11-07,2:05. Hahahahah ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
239,King uzzy,2014-11-07,Can we reach 3 billion views by December 2014? ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
240,Gio D.,2014-11-07,"Dumb Guy: Why is there 2 billion views when there are 7 million people on  earth??? Also, I know what 1+1 equals! 1+1=1! I am a smartie pants﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
241,anthony Jennings,2014-11-07,"People Who Say That This Song Is Too Old Now, There''s No Point Of  Listening To It Suck. Just Stfu And Enjoy The Music. So, Your Mom Is Old  Too But You Still Listen To Her Right?....﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
242,TheLegitBroz,2014-11-08,The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
243,mindaugux,2014-11-08,why I dont see any comments but mine?:/﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
244,Bert Ernie,2014-11-08,this jap is such a piece of shit. he is such a worthless fish head. i dont  know how any one likes this dumb untanlted gook. this isnt even fucken  music. this is so fucking sad that this is even such thing. people are so  fucked up.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
245,Tabby Ghani,2014-11-08,I remember when everyone was obsessed with Gangnam Style 😗﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
246,UKz DoleSnacher,2014-11-08,Remove This video its wank﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
247,JD COKE,2014-11-08,"It''s so hard, sad :( iThat little child Actor HWANG MINOO dancing very  active child is suffering from brain tumor, only 6 month left for him .Hard  to believe .. Keep praying everyone for our future superstar.  #StrongLittlePsY #Fighting  SHARE EVERYONE PRAYING FOR HIM http://ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
248,Joaco Remis,2014-11-08,Why the fuck this keeps updated? Comments :5 minutes ago Song: 2 years and  4 months ago﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
249,TheRogueScorpion,2014-11-08,MANY MEMORIES...........﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
250,John Schmidt,2014-11-08,why are they 5million comments when there is only 279.898 youtube Users.   5million fake account or PSY hacked youtube﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
251,Sean Deko,2014-11-08,"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
252,Nikolay Tekuchev,2014-11-08,"This video is so cool, again and again!﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
253,PinkyThePuppyProductions,2014-11-08,I am now going to voyage to the first comment...      Tell my family I loved them. 😢﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
254,Sev3617,2014-11-08,"How did THIS Video in all of YouTube get this many views and likes? Why  Gangnam style? I don''t have a problem with it, i just don''t understand the  phenomena behind it, it''s just like any other random music video out  there. ﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
255,Gema LR,2014-11-08,With the korean girl more slut and bitch : Hyuna :'33﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
256,Dana Matich,2014-11-08,Hey guys! Check this out: Kollektivet - Don't be slappin' my penis!  I  think that they deserve much more credit than they receive.﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
257,Angela Flemming,2014-11-08,Still a very fun music video to watch! ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
258,itzquiffer,2014-11-08,C'mon 3 billion views!!!!!!!!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
259,The Bibliophile Flautist,2014-11-08,"Hey everyone, I am a new channel and will post videos of book reviews and  music on the flute. Please subscribe if you would enjoy that. Thanks!﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
260,Wilfredo Latorre,2014-11-08,"Hey I think I know what where dealing with here!!!! I have some theories of  how this could''ve gotten 2billion hits!! 1. This was mabey made in korea and its realy popular there so they were  stuck watching this over and over again. 2. Over 2billion people have access to the Internet, including youtube, and  the numbers are rising, by 2017 half of the populatoin will be connected. 3. Hackers In Korea may have loved it so much they rised it to 2billion  hits to make it more popular.  4. The song was featured in a just dance game, on multiple mp3s, and been  seen on concerts and even on new years eve event in 2012, so just by seeing  those you mabey adding more hits to this video. 5. You are complaining to much on how the heck this has 2b hits.﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
261,Tornike Noniashvili,2014-11-08,subscribe my chanel﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
262,Diana Roque,2014-11-08,"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
263,bruno jovao,2014-11-08,LoL﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
264,Spencer Clark,2014-11-08,If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
265,Haley Harmicar,2014-11-08,"9 year olds be like, ''How does this have 2 billion views when there are  only 3 people in the world''﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
266,Kincaid Liebenberg,2014-11-08,PSY is a good guy﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
267,CHILD,2014-11-08,WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
268,CustomerService GM,2014-11-08,https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
269,sahil samal,2014-11-08,1 millioon dislikesssssssssssssssssssssssssssssssss.............﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
270,Doris Chew,2014-11-08,The little PSY is suffering Brain Tumor and only has 6 more months to live.  Please pray to him and the best lucks.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
271,hunter braddock,2014-11-08,For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
272,Arrestme11,2014-11-08,How stupid humanity is﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
273,The O'dowd Crowd,2014-11-08,Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
274,FaceTheFacts,2014-11-08,You know a song sucks dick when you need to use google translate to know  what the fuck its saying!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
275,x Judda,2014-11-08,"We get it, you came here for the views... ﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
276,Kelsey bolley,2014-11-08,Wow this video is the most viewed youtube video.. second that comes Justin  bieber- baby SMH WHAT HAS THE WORLD COME TO﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
277,Markus Mairhofer,2014-11-08,"Hey, join me on tsū, a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
278,Wert Walleet,2014-11-08,"This song is great there are 2,127,315,950 views wow﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
279,Hollz C,2014-11-08,I'm watching this in 2014﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
280,The Silhouette,2014-11-08,Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
281,Agarra Mela,2014-11-08,"how does this video have 2,127,322,484 views if there are only 7 million  people on earth?﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
282,Tedi Foto,2014-11-08,What my gangnam style﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
283,StarBlade34 OverLord,2014-11-08,Lol this youtuber (officialpsy) is getting so much money lol﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
284,Super Cot,2014-11-08,1 million dislikes!EPIC FAIL(ready for you fanboys)﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
285,restlesswikiinfo,2014-11-08,"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
286,Susan Jay,2014-11-08,Enough with the whole how does this have two billion views if there's only  7 million on the planet we get it. You're joking. It's not funny anymore.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
287,diego acosta,2014-11-08,"If I get 100 subscribers, I will summon Freddy Mercury''s ghost to whipe  from the face of earth One Direction and Miley Cirus.﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
288,Harrys Edits,2014-11-08,if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
289,piwnugget,2014-11-08,YOUTUBE MONEY !!!!!!!!!!!!!!!!!!!!!!!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
290,ThoseFour KidsYaay,2014-11-08,2 billion for this shit?﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
291,Mia Aspinall,2014-11-08,"2 billion views, only 2 million shares﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
292,DylsFS,2014-11-08,Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
293,"nobleMC | Minecraft, GFX and More!",2014-11-08,If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
294,zakaia ziko,2014-11-08,follower please https://www.facebook.com/lists/161620527267482﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
295,Praise Samuel,2014-11-08,2 billion views wow not even baby by justin beibs has that much he doesn't  deserve a capitalized name﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
296,nathan robson,2014-11-08,If i reach 100 subscribers i will tazz my self and my friend﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
297,Navin Surya,2014-11-08,Please help me go to college guys! Thanks from the bottom of my heart.  https://www.indiegogo.com/projects/i-want-to-go-to-college--19/x/9082175﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
298,Bishwaroop Bhattacharjee,2014-11-08,https://www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~;4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~;LnUJ~;ufTH4YoKfRxYts2zvrrp6qGtw67y~;L551h~;f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~;S3lzMvY~;IQ2~;TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~;jTcjnMho~;vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~;~_BzszZ~;8~-.bps.a.390875584405933/391725794320912/?type=1&amp;theater ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
299,Liu Chu Yi,2014-11-08,I am so awesome and smart!!! Sucscribe to me!﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
300,iKap Taz,2014-11-08,Follow 4 Follow                           @ VaahidMustafic Like 4 Like ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
