id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
198,tommy rincon,2015-05-24,2015 and more....﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
199,ferri andrian,2015-05-24,best song ever (y)﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
200,Ben vW,2015-05-24,I could hear this for years ;3﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
201,ankit gulekar,2015-05-24,Who is still watching in 2015﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
202,pooperscooper71,2015-05-24,I wish that guy wasn&#39;t so protective geeze﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
203,moisi rrudha,2015-05-24,super rihanna﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
204,The NeedleWork,,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ CHECK OUT MY CHANNEL ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
205,deazy99,,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
206,Adan E,2015-05-24,Rihanna is so beautiful and amazing ♥♥♥♥♥love her so much♥♥♥♥ forever RiRi fan ♥ ♥ ♥ ♥ ♥ ♥ ﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
207,Durgesh Rathod,2015-05-24,fav.﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
208,Yuliya Meow,,"HEY GUYS!!! ❤❤❤❤❤❤❤  BEFORE YOU IGNORE ME, PLEASE, GIVE ME A CHANCE!  My name is Yuliya, I make COVERS. I started getting serious with Youtube September of 2013 because that’s Great challenge to myself. MY DREAM was to become a singer. Youtube helps me keep up! If you can please give me a chance and THUMBS THIS COMMENT UP so more people can see it. I swear I&#39;ll appreciate it. SUBSCRIBE PLEASE!!!  ❤❤❤ LOVE YOU!!! ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ XOXO ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
209,Steph C,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
210,BigBird Larry,2015-05-24,Every single one of his songs brings me back to place I can never go back to and it hurts so bad inside﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
211,Ezequiel Escamilla,2015-05-24,I love your songs eminem your the rap god﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
212,SnEakiESTG,,SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG   SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
213,BigBird Larry,2015-05-24,I cried this song bringing back some hard memories﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
214,Æle Skittles,,subcribe to us an we will subscribe back,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
215,said abdesalam,2015-05-24,song is bad﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
216,lisabelb,,CHECK OUT MY COVER OF LOVE THE WAY YOU LIE PLEASE!!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
217,TheGenieBoy,,check out fantasy music    right here -------&gt; the1fantasy  good music man.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
218,Louis Bryant,,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the war illustrate the exclusive space? The mountain refers the helpless death. The tax reviews the special music.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
219,Louis Bryant,,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The loud authority improves the canvas. When does the mother repair the uppity learning? The substantial cook derives the harbor.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
220,Louis Bryant,,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the burst render the symptomatic bite? The knowledge briefs the narrow thought. How does the eager sky transmit the crush?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
284,Adam B,,check out my page ADAM B BEATS 2013,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
285,HEADSHOT946,,Look and shares my video please :D,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
221,Louis Bryant,,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mammoth waste achieve the shock? How does the limit reduce the delicate minute? How does the meaty scale adapt the oil?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
222,Murlock Nightcrawler,2015-05-24,Charlie from LOST?﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
223,kawaii sincebirth,2015-05-24,"What the hell this song is already five years old?? I remember when it first came out, this was my jam﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
224,OriginalFreshB,,Check out my channel im 15 year old rapper!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
225,Victoriaa Hemming,2015-05-24,is that Megan fox﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
226,Marko Vukoja,,wtf. subscribe my channel thanx ;),t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
227,MrCurr3ncY,,Hey check out my channel!!!! Please,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
228,Aniyah Wells,2015-05-24,So he&#39;s admitting he killed his girlfriend???﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
229,KeithLinscotts,,check out you tube keithlinscotts one word keithlinscotts you tube .com,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
230,Themayerlife,,Check out my mummy chanel!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
231,Ke Vin a.k.a. Righteous,2015-05-24,i want to smack this year boy in to forever﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
232,Shakeema Edwards,2015-05-24,"Charlie, heroin will do that to you.﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
233,Alex Weight-Loss,,Fruits and vegetables give you longer lasting energy for weight loss.  Check out youtube.com/user/36loseweight.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
234,Karen Cervantes,2015-05-24,Love Song﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
235,faith jones,2015-05-23,Megan Fox is gorg in this!! Eminem is truly the rap god :)﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
236,Vincent T.,,RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX)  CLICK! SUBSCRIBE!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
237,Rose Bruhns,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
238,..xXCoolMultiXx..,,He gets more views but has less subscribers lol,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
239,ferhan kifle,,Go check out eminem survival.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
240,Chris King,,Hey! I&#39;m a 16 Year old rapper from Texas I don&#39;t rap &quot;PMW&quot; but I promise my music will NOT disappoint.. Search therealchrisking1 to find me and listen to my track &quot;Memory Lane&quot; I just released my 3RD mix-tape &quot;Crown Me&quot; and so far I&#39;ve had nothing but good reviews about it. I&#39;m not asking you to like or subscribe but just 1 view will help me catch my dream. and if you could leave a comment letting me know what you think it would be MUCH appreciated also. Thank you.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
241,Elias Uchiha,,if eminem gets 1 penny per view he would have 600 million dollars,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
242,INCRIVELawesome,,Check Out LEANDRUS - PLAYTIME It&#39;s awesoooome !!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
243,Melody Peace,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
244,deazy99,,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
245,Monica Lewis,,Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!   Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
246,Kate Mcdermit,,CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
247,Vivek Bhardwaj,2015-05-23,amazing song﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
248,kissmehk,2015-05-23,:)﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
249,Sandeep Singh,2015-05-23,Charlie from LOST﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
250,Dengesiz Adam,,SubScribe me pls EMİNEM FANS,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
251,Paiky MC,,dude check out psy,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
252,twe enyss,2015-05-23,"I love this-the talents of eminem and Skylar,works well together﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
253,FreshX,,Share this video.. This song can beat PSY - Gangnam Style!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
254,AreWEFaumos Now,2015-05-23,thumb up if you watching in 2015 and  you like it﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
255,KC Cassette,,Check out my remix to Tyga&#39;s - Molly ft. Whiz Khalifa Peace and love,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
256,markwardist,,Check out my channel please.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
286,Rose Bruhns,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
287,Noise​Break,,Like &amp; Subscribe /watch?v=5tu9gN1l310,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
257,Ractive,,"i been working so hard for the past 60 days to improve i been writing/recording/mixing/performing 16 bars everyday im doing it for a whole year(365 days) today i&#39;m on day 60 today i work so hard now i&#39;m doing 2 verses everyday to improve i&#39;m going all the way to 365 PLEASE SUBSCRIBE to my channel  help me build a fan base ,watch me improve,help me get closer to my dream i&#39;m lyrical and i keep it real i won&#39;t leave you down i promise(: PLEASE SUBSCRIBE please like this  commment so people can see",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
258,Juarez Ounfee,, I can&#39;t believe this I just now watched a brand new adult video clip with rihanna She has been screwing a black Basketball player  Check out her video right here if you wish:   crazy-celeb-news.eu.pn,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
259,MrJtill0317,,┏━━━┓┏┓╋┏┓┏━━━┓┏━━━┓┏┓╋╋┏┓  ┃┏━┓┃┃┃╋┃┃┃┏━┓┃┗┓┏┓┃┃┗┓┏┛┃  ┃┗━━┓┃┗━┛┃┃┃╋┃┃╋┃┃┃┃┗┓┗┛┏  ┗━━┓┃┃┏━┓┃┃┗━┛┃╋┃┃┃┃╋┗┓┏┛  ┃┗━┛┃┃┃╋┃┃┃┏━┓┃┏┛┗┛┃╋╋┃┃  ┗━━━┛┗┛╋┗┛┗┛╋┗┛┗━━━┛╋╋┗┛ CHECK MY VIDEOS AND SUBSCRIBE AND LIKE PLZZ,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
260,Sawa Jamal,2015-05-23,Never gets old best song ever  ❤﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
261,Fantasy Mysteries,2015-05-23,First they were fighting... Then they were making out...﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
262,deazy99,,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
263,rukshan bieber,,Hey guys please just spent one minute for me:) im a singer from srilanka and im 18 year&#39;s old! SooO I LIKE TO BE GREAT SINGER will be a one day so i hope it would be happen in really my life. Just view my videos and rate it and let me know how is my voice please help us guys closer to living my dream:)! I really know you&#39;d helped me who read this comment he/she can just understand my feeling ! Thanks guys lv u really much more! SUBSCRIBE IT MY CHANNEL AND ONECE AGAIN THANK U !,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
264,Ashim Limbu,,YO GUYS IM 14 YEAR OLD RAPPER JUST STARTED RAPPING  SO PLEASE CHECK OUT MY SITE AND LEAVE FEEDBACK AND SUBSCRIBE  ALSO LIKE THIS COMMENT SO MORE CAN SEE AND MAKE MY CHANNEL BIG ASWELL,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
265,Linda Dipilato,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
266,Honest586,,*for 90&#39;s rap fans*  check out my Big Pun - &#39;Beware&#39; cover!  Likes n comments very much appreciated!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
267,hazem bitar,2015-05-23,I love this song up to the moon &gt;3 you are Rocks!﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
268,Ferhad Babayev,2015-05-23,Hello. İ am from Azerbaijan<br />﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
269,이 정훈,,"This great Warning will happen soon. ,0
LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY,Ali Paša,2013-09-26T22:28:17.047000,Croatia &lt;3,0
LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU,G Belrus,2013-09-26T22:26:12.832000,Nice one,0
LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho,exode. comeback.,2013-09-26T22:23:00.710000,600m views.,0
LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY,Muhammad Shaeel Abbas,2013-09-26T22:15:45.476000,Fuck off!,0
LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E,Notorious Niko,2013-09-26T22:00:43.613000,Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko ",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
270,Notorious Niko,,"Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko ",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
271,Boksu Boc,2015-05-23,EMINEM&lt;3 <br />the best rapper ever&lt;3﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
272,Chelsea Yun,2015-05-23,i hate rap﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
273,media.uploader,,Check out my channel to see Rihanna short mix by me :),t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
274,Anthony Konstantinou,,Every weekend a new lyric video of Eminem here VIEW LIKE SUBSCRIBE,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
275,Laura Winner,2015-05-23,This song/video is such a trigger but it&#39;s just so good...﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
276,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
277,LUKAZ G,2015-05-23,Was that Meghan fox??﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
278,armontre,,ayyy can u guys please check out my rap video im 16 n im juss tryna get some love please chrck it out an thank u,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
279,Jay Stevens,,COME SUBSCRIBE TO MY CHANNEL! ;-)  PLEASE!!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
280,Maria Montana,2015-05-23,"Awesome song!,congratulations!!!﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
281,BloodspitsMusic,,"Come check out our music channel! go check out the song &quot;Love Me&quot; by J.E.M.INI! If you do you are a very amazing person, thank you to all who check it out, if you don&#39;t check it out you&#39;re still an amazing person just for reading this post",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
282,janez novak,,share and like this page to win a hand signed Rihanna photo!!! fb -  Fans of Rihanna,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
283,janez novak,,share and like this page to win a hand signed Rihanna photo!!! fb -  Fans of Rihanna,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
